global_step,episode_idx,ep_reward,recent_mean_top15of20,lr,entropy_coef,rollout_horizon,phase_idx
4999535,5301,311.76470588233616,896.6867168980867,1.168032e-05,0.0003004096,1728,3
5000535,5302,862.3287671232682,895.1077023053734,1.16688e-05,0.000300064,1728,3
5001535,5303,434.4129554655677,892.5342110206225,1.165728e-05,0.0002997184,1728,3
5002535,5304,886.7109634551383,894.7083845405837,1.165728e-05,0.0002997184,1728,3
5003535,5305,882.935153583596,892.6707281128245,1.164576e-05,0.0002993728,1728,3
5004535,5306,717.0347003154417,890.351359563948,1.164576e-05,0.0002993728,1728,3
5005535,5307,324.6987951807084,877.9270062516456,1.163424e-05,0.0002990272,1728,3
5006535,5308,867.6258992805551,876.5994701496861,1.163424e-05,0.0002990272,1728,3
5007535,5309,889.0510948904896,876.798695291051,1.1622720000000001e-05,0.0002986816,1728,3
5008535,5310,733.8028169013891,866.6685507008119,1.1611200000000002e-05,0.000298336,1728,3
5009316,5311,921.8999999999938,868.5642805483077,1.1611200000000002e-05,0.000298336,1728,3
5010316,5312,836.5558912386508,867.3947825871696,1.159968e-05,0.0002979904,1728,3
5011090,5313,922.5999999999834,870.4887508411377,1.159968e-05,0.0002979904,1728,3
5012090,5314,885.1851851851659,870.3754134600406,1.1588160000000001e-05,0.0002976448,1728,3
5013090,5315,855.6962025316343,865.7551602954841,1.1588160000000001e-05,0.0002976448,1728,3
5014090,5316,892.9824561403301,877.4850106838098,1.1576640000000001e-05,0.0002972992,1728,3
5015090,5317,213.6645962732934,877.4850106838098,1.1576640000000001e-05,0.0002972992,1728,3
5015844,5318,924.5999999999926,878.8516773504774,1.156512e-05,0.0002969536,1728,3
5016844,5319,847.7124183006313,873.492505237187,1.156512e-05,0.0002969536,1728,3
5017844,5320,382.99319727889525,861.7814365964173,1.15536e-05,0.000296608,1664,3
5018844,5321,263.3093525179695,861.7814365964173,1.1542506666666668e-05,0.0002962752,1664,3
5019844,5322,848.0519480519273,860.829648658328,1.1542506666666668e-05,0.0002962752,1664,3
5020844,5323,850.8771929824372,869.7524815027942,1.1531413333333335e-05,0.0002959424,1664,3
5021844,5324,845.5128205128051,867.0059386399721,1.1531413333333335e-05,0.0002959424,1664,3
5022844,5325,862.4573378839372,865.6407509266614,1.152032e-05,0.0002956096,1664,3
5023844,5326,875.0778816199145,875.0590885745631,1.1509226666666667e-05,0.00029527679999999997,1664,3
5024844,5327,841.3680781758732,875.3799010370446,1.1509226666666667e-05,0.00029527679999999997,1664,3
5025554,5328,928.9999999999947,879.471507751674,1.1498133333333334e-05,0.000294944,1664,3
5026554,5329,409.1463414634003,875.9718275082181,1.1498133333333334e-05,0.000294944,1664,3
5027554,5330,884.7328244274676,879.1836230541393,1.148704e-05,0.00029461120000000003,1664,3
5028554,5331,486.53846153844654,873.4940158033829,1.148704e-05,0.00029461120000000003,1664,3
5029554,5332,888.5057471264241,876.9573395292344,1.1475946666666667e-05,0.0002942784,1664,3
5030554,5333,866.9421487603166,873.2468161132567,1.1464853333333334e-05,0.00029394560000000003,1664,3
5031554,5334,679.264214046803,859.5187513706992,1.1464853333333334e-05,0.00029394560000000003,1664,3
5032554,5335,850.9803921568395,859.2043640123795,1.1453760000000001e-05,0.0002936128,1664,3
5033214,5336,933.9999999999876,861.9388669363567,1.1453760000000001e-05,0.0002936128,1664,3
5034214,5337,655.0335570469633,861.9388669363567,1.1442666666666668e-05,0.00029328000000000004,1664,3
5035214,5338,874.7292418772447,858.6141497281735,1.1442666666666668e-05,0.00029328000000000004,1664,3
5036016,5339,919.7999999999869,863.4199885081306,1.1431573333333333e-05,0.0002929472,1664,3
5036658,5340,935.7999999999877,880.5223742383429,1.1431573333333333e-05,0.0002929472,1664,3
5037308,5341,934.9999999999969,886.7645023599512,1.142048e-05,0.0002926144,1664,3
5038308,5342,896.8553459119267,890.0180622172845,1.142048e-05,0.0002926144,1664,3
5039308,5343,590.789473684194,889.3841212301802,1.1409386666666668e-05,0.0002922816,1664,3
5040308,5344,310.71428571427,878.3008807991134,1.1398293333333335e-05,0.00029194880000000005,1664,3
5041308,5345,881.818181818162,879.5916037280617,1.1398293333333335e-05,0.00029194880000000005,1664,3
5042308,5346,670.1149425287199,865.9274077886488,1.1387200000000002e-05,0.000291616,1664,3
5043214,5347,465.29710144926344,853.5051063800547,1.1387200000000002e-05,0.000291616,1664,3
5044010,5348,920.3999999999844,852.9317730467208,1.1376106666666667e-05,0.0002912832,1664,3
5044830,5349,917.9999999999807,870.4628692435886,1.1376106666666667e-05,0.0002912832,1664,3
5045830,5350,882.1428571428369,870.2902047579465,1.1365013333333334e-05,0.0002909504,1664,3
5046830,5351,859.7315436241412,882.9313114976412,1.1365013333333334e-05,0.0002909504,1664,3
5047830,5352,763.787375415268,874.6167533835643,1.1353920000000001e-05,0.0002906176,1664,3
5048406,5353,942.3999999999961,879.6472767995427,1.1353920000000001e-05,0.0002906176,1664,3
5049406,5354,871.7868338557793,892.4821181201412,1.1342826666666667e-05,0.0002902848,1664,3
5050406,5355,893.3774834436953,895.3085908725983,1.1331733333333334e-05,0.000289952,1664,3
5051406,5356,233.33333333332607,877.7162537078472,1.1331733333333334e-05,0.000289952,1664,3
5052406,5357,716.5137614678712,880.8095083037905,1.132064e-05,0.00028961920000000003,1664,3
5053406,5358,879.6610169491352,881.1382933085832,1.132064e-05,0.00028961920000000003,1664,3
5054406,5359,610.0371747211719,864.4926228104988,1.1309546666666668e-05,0.0002892864,1664,3
5055406,5360,285.3820598006471,842.7751011252443,1.1298453333333333e-05,0.0002889536,1664,3
5056406,5361,296.153846153829,819.8277327041908,1.1298453333333333e-05,0.0002889536,1664,3
5057406,5362,884.848484848466,819.0272752999601,1.128736e-05,0.0002886208,1664,3
5058406,5363,882.3321554770123,838.463454086148,1.128736e-05,0.0002886208,1664,3
5059406,5364,886.7109634551366,856.9083733350791,1.1276266666666667e-05,0.000288288,1664,3
5060154,5365,925.1999999999898,859.8004945472009,1.1276266666666667e-05,0.000288288,1664,3
5061154,5366,490.90909090907576,855.7953100266976,1.1265173333333334e-05,0.0002879552,1664,3
5062154,5367,637.9518072288997,857.6562855272128,1.1254080000000002e-05,0.0002876224,1664,3
5063154,5368,820.6896551723938,851.0089292053734,1.1254080000000002e-05,0.0002876224,1664,3
5064154,5369,415.6249999999846,830.4780741867861,1.1242986666666667e-05,0.0002872896,1664,3
5065154,5370,819.254658385073,826.2855276029353,1.1242986666666667e-05,0.0002872896,1664,3
5066154,5371,599.0595611285097,808.9073954365598,1.1231893333333334e-05,0.0002869568,1664,3
5067154,5372,892.5650557620645,817.4925741263463,1.1220800000000001e-05,0.000286624,1664,3
5067785,5373,936.8999999999894,817.1259074596791,1.1220800000000001e-05,0.000286624,1664,3
5068785,5374,687.499999999983,804.8401185359595,1.1209706666666668e-05,0.0002862912,1664,3
5069419,5375,936.5999999999971,807.7216196397129,1.1209706666666668e-05,0.0002862912,1664,3
5070419,5376,644.7552447552275,810.7679985481608,1.1198613333333334e-05,0.00028595840000000003,1664,3
5071419,5377,893.589743589725,822.5730640229509,1.1198613333333334e-05,0.00028595840000000003,1664,3
5072184,5378,923.4999999999934,825.4956628930082,1.118752e-05,0.0002856256,1664,3
5072883,5379,930.0999999999844,846.8331845782624,1.118752e-05,0.0002856256,1664,3
5073659,5380,922.3999999999858,865.796397429668,1.1176426666666668e-05,0.0002852928,1664,3
5074400,5381,925.8999999999943,884.5393811126526,1.1176426666666668e-05,0.0002852928,1664,3
5075400,5382,846.5648854961685,881.9871411558327,1.1165333333333333e-05,0.00028496,1664,3
5076400,5383,881.3664596273087,881.9227614325191,1.1165333333333333e-05,0.00028496,1664,3
5077400,5384,747.4025974025775,872.6355370290152,1.1154240000000002e-05,0.00028462720000000004,1664,3
5078400,5385,757.594936708847,861.461866142939,1.1154240000000002e-05,0.00028462720000000004,1664,3
5079400,5386,224.50331125827566,861.461866142939,1.1143146666666667e-05,0.0002842944,1664,3
5080331,5387,576.2307692307562,861.461866142939,1.1132053333333334e-05,0.0002839616,1664,3
5081331,5388,890.1315789473495,866.091327727936,1.1132053333333334e-05,0.0002839616,1664,3
5082013,5389,931.799999999993,882.3779943946033,1.1120960000000001e-05,0.0002836288,1664,3
5083013,5390,731.6151202748941,876.5353585205916,1.1120960000000001e-05,0.0002836288,1664,3
5083688,5391,932.4999999999881,889.9276838355978,1.1109866666666667e-05,0.000283296,1664,3
5084688,5392,201.41843971631062,879.197688136453,1.1109866666666667e-05,0.000283296,1664,3
5085688,5393,871.5302491103035,874.8397047438073,1.1098773333333334e-05,0.0002829632,1664,3
5086392,5394,929.5999999999884,888.0386967254802,1.1098773333333334e-05,0.0002829632,1664,3
5087087,5395,930.4999999999936,887.6320300588134,1.1087680000000001e-05,0.0002826304,1664,3
5088087,5396,837.2822299651389,893.6240055629842,1.1087680000000001e-05,0.0002826304,1664,3
5089087,5397,861.8320610686872,891.5068267282483,1.1076586666666666e-05,0.0002822976,1664,3
5090087,5398,892.727272727253,889.4553115767322,1.1076586666666666e-05,0.0002822976,1664,3
5091087,5399,238.40304182508277,877.2754847369051,1.1065493333333335e-05,0.0002819648,1664,3
5092087,5400,895.9514170040262,875.5122458705079,1.10544e-05,0.000281632,1664,3
5092846,5401,924.099999999985,875.3922458705072,1.10544e-05,0.000281632,1664,3
5093650,5402,919.599999999983,880.2612535040948,1.1043306666666667e-05,0.0002812992,1664,3
5094348,5403,930.1999999999932,883.5168228622738,1.1043306666666667e-05,0.0002812992,1664,3
5095348,5404,763.4920634920436,884.5894539349049,1.1032213333333335e-05,0.00028096640000000003,1664,3
5096348,5405,871.4285714285512,892.1783629162185,1.1032213333333335e-05,0.00028096640000000003,1664,3
5097348,5406,893.421052631561,900.8402955255198,1.102112e-05,0.0002806336,1664,3
5098006,5407,934.199999999994,907.30148019451,1.102112e-05,0.0002806336,1664,3
5098920,5408,908.5999999999827,908.5327082646855,1.1010026666666669e-05,0.0002803008,1664,3
5099920,5409,556.3573883161341,902.2315235956953,1.1010026666666669e-05,0.0002803008,1664,3
5100920,5410,886.4406779660846,905.508753462425,1.0998933333333334e-05,0.000279968,1664,3
5101920,5411,887.0550161812127,902.4790878745066,1.098784e-05,0.0002796352,1664,3
5102920,5412,698.6798679867843,902.4790878745066,1.098784e-05,0.0002796352,1664,3
5103920,5413,894.5054945054834,904.010770900852,1.0976746666666668e-05,0.0002793024,1664,3
5104920,5414,220.94594594593875,897.8562528985287,1.0976746666666668e-05,0.0002793024,1664,3
5105920,5415,889.5470383275082,895.1260554536963,1.0965653333333334e-05,0.0002789696,1664,3
5106920,5416,168.60841423948713,890.2067110221566,1.095456e-05,0.0002786368,1664,3
5107920,5417,699.9999999999844,879.4179069509098,1.095456e-05,0.0002786368,1664,3
5108920,5418,876.3513513513288,878.3261788591815,1.0943466666666668e-05,0.000278304,1664,3
5109556,5419,243.2796610169417,878.3261788591815,1.0943466666666668e-05,0.000278304,1664,3
5110556,5420,828.3018867924392,873.816210178409,1.0932373333333333e-05,0.0002779712,1600,3
5111282,5421,927.3999999999932,874.0362101784096,1.0932373333333333e-05,0.0002779712,1600,3
5112282,5422,885.6630824372608,871.7737490075614,1.0921706666666667e-05,0.00027765120000000003,1600,3
5112975,5423,930.6999999999892,871.8070823408945,1.0921706666666667e-05,0.00027765120000000003,1600,3
5113975,5424,846.996466431077,877.3740425368301,1.091104e-05,0.0002773312,1600,3
5114750,5425,340.0603174603079,865.8574623073789,1.091104e-05,0.0002773312,1600,3
5115750,5426,274.9999999999981,843.3865513530171,1.0900373333333334e-05,0.00027701120000000004,1600,3
5116750,5427,892.2480620154929,840.5897554873837,1.0889706666666668e-05,0.0002766912,1600,3
5117429,5428,932.0999999999866,842.1564221540506,1.0889706666666668e-05,0.0002766912,1600,3
5118266,5429,425.7189964157583,833.4471960273589,1.0879040000000001e-05,0.00027637120000000004,1600,3
5119266,5430,455.1948051947892,804.6974711759392,1.0879040000000001e-05,0.00027637120000000004,1600,3
5119986,5431,927.9999999999844,807.4271367638573,1.0868373333333335e-05,0.0002760512,1600,3
5120986,5432,305.3254437869664,783.5191667287588,1.0868373333333335e-05,0.0002760512,1600,3
5121986,5433,872.2222222221997,782.0336152432067,1.0857706666666667e-05,0.0002757312,1600,3
5122986,5434,897.050147492615,819.1662705786938,1.084704e-05,0.0002754112,1600,3
5123986,5435,882.5783972125256,818.7016945043616,1.084704e-05,0.0002754112,1600,3
5124746,5436,923.9999999999875,851.9204280766436,1.0836373333333334e-05,0.0002750912,1600,3
5125746,5437,769.4158075601174,856.5481485806524,1.0836373333333334e-05,0.0002750912,1600,3
5126746,5438,755.7692307692133,848.5093405418447,1.0825706666666666e-05,0.0002747712,1600,3
5127746,5439,871.014492753601,876.2306530457655,1.081504e-05,0.0002744512,1600,3
5128427,5440,931.899999999989,883.1371939262688,1.081504e-05,0.0002744512,1600,3
5129126,5441,930.0999999999883,883.3171939262685,1.081504e-05,0.0002744512,1600,3
5130126,5442,888.3040935672327,883.4932613349333,1.0804373333333334e-05,0.0002741312,1600,3
5131126,5443,886.7109634551366,880.5606588986099,1.0793706666666667e-05,0.0002738112,1600,3
5131948,5444,495.0653543306979,857.0985847585846,1.0793706666666667e-05,0.0002738112,1600,3
5132948,5445,892.5093632958647,883.594852022929,1.0783040000000001e-05,0.0002734912,1600,3
5133948,5446,145.56213017752015,883.594852022929,1.0783040000000001e-05,0.0002734912,1600,3
5134948,5447,892.8571428571224,883.6354574123709,1.0772373333333335e-05,0.0002731712,1600,3
5135948,5448,646.0317460317277,864.5642404811537,1.0761706666666668e-05,0.0002728512,1600,3
5136948,5449,889.9328859060192,880.8243164727731,1.0761706666666668e-05,0.0002728512,1600,3
5137948,5450,896.575342465732,890.2113905858744,1.0751040000000002e-05,0.00027253119999999997,1600,3
5138948,5451,545.1612903225666,878.7293393038229,1.0740373333333334e-05,0.00027221120000000003,1600,3
5139948,5452,893.4210526315602,887.9061274279794,1.0740373333333334e-05,0.00027221120000000003,1600,3
5140948,5453,875.6097560975439,888.131963019669,1.0729706666666668e-05,0.0002718912,1600,3
5141759,5454,918.8999999999872,889.5886198534938,1.0729706666666668e-05,0.0002718912,1600,3
5142759,5455,874.7634069400494,889.0676205019954,1.0719040000000001e-05,0.00027157120000000003,1600,3
5143759,5456,801.0238907849644,880.869213220994,1.0708373333333333e-05,0.0002712512,1600,3
5144759,5457,379.365079365063,879.9594414349336,1.0708373333333333e-05,0.0002712512,1600,3
5145348,5458,941.0999999999952,892.3148260503191,1.0697706666666667e-05,0.00027093120000000004,1600,3
5146348,5459,651.677852348975,877.6923833566774,1.0697706666666667e-05,0.00027093120000000004,1600,3
5147155,5460,919.29999999999,876.8523833566775,1.068704e-05,0.0002706112,1600,3
5148155,5461,879.0940766550352,873.4519884670138,1.068704e-05,0.0002706112,1600,3
5149155,5462,539.7306397306216,857.3004986313135,1.0676373333333334e-05,0.00027029120000000005,1600,3
5149927,5463,922.7999999999955,859.7064344009708,1.0676373333333334e-05,0.00027029120000000005,1600,3
5150780,5464,914.699999999991,877.6176513321883,1.0665706666666668e-05,0.0002699712,1600,3
5151780,5465,860.8540925266738,875.5072999475757,1.0655040000000002e-05,0.0002696512,1600,3
5152780,5466,641.0358565736886,875.5072999475757,1.0655040000000002e-05,0.0002696512,1600,3
5153780,5467,334.62897526500115,859.0522734925493,1.0644373333333335e-05,0.0002693312,1600,3
5154557,5468,922.2999999999844,877.4701570904331,1.0644373333333335e-05,0.0002693312,1600,3
5155557,5469,860.7843137254685,875.526918945063,1.0633706666666667e-05,0.0002690112,1600,3
5156557,5470,876.666666666653,874.1996738917911,1.0623040000000001e-05,0.0002686912,1600,3
5157557,5471,356.52173913041946,874.1996738917911,1.0623040000000001e-05,0.0002686912,1600,3
5158557,5472,774.9999999999787,866.3049370496857,1.0612373333333333e-05,0.0002683712,1600,3
5159347,5473,920.9999999999852,869.3309533098485,1.0612373333333333e-05,0.0002683712,1600,3
5160347,5474,812.1621621621406,862.215097453992,1.0601706666666666e-05,0.0002680512,1600,3
5161347,5475,661.4379084967119,847.9933975577695,1.059104e-05,0.0002677312,1600,3
5162347,5476,896.8253968253753,854.3801646271302,1.059104e-05,0.0002677312,1600,3
5163347,5477,892.7536231883929,870.4518826830914,1.0580373333333334e-05,0.0002674112,1600,3
5164347,5478,709.1603053434958,854.9892363726581,1.0580373333333334e-05,0.0002674112,1600,3
5165347,5479,896.9135802468918,870.6876144893369,1.0569706666666667e-05,0.00026709119999999997,1600,3
5166347,5480,321.9269102989858,853.4968083891182,1.0559040000000001e-05,0.0002667712,1600,3
5167347,5481,839.1891891891692,850.8364825580605,1.0559040000000001e-05,0.0002667712,1600,3
5168347,5482,321.0526315789316,850.8364825580605,1.0548373333333335e-05,0.0002664512,1600,3
5169093,5483,925.3999999999897,851.0098158913935,1.0548373333333335e-05,0.0002664512,1600,3
5169829,5484,926.3999999999835,851.7898158913929,1.0537706666666668e-05,0.00026613120000000003,1600,3
5170829,5485,196.2962962962963,837.1352668278606,1.0537706666666668e-05,0.00026613120000000003,1600,3
5171829,5486,874.264705882333,852.6838567817703,1.052704e-05,0.0002658112,1600,3
5172829,5487,633.108108108089,852.6838567817703,1.0516373333333334e-05,0.00026549120000000004,1600,3
